Price;Host ID;Host Response Rate;Host Total Listings Count;Neighbourhood Cleansed;Neighbourhood Group Cleansed;Smart Location;Property Type;Room Type;Accommodates;Bathrooms;Bedrooms;Beds;Bed Type;Guests Included;Extra People;Minimum Nights;Maximum Nights;Availability 30;Availability 60;Availability 90;Availability 365;Number of Reviews;Review Scores Accuracy;Review Scores Cleanliness;Review Scores Location;Review Scores Value;Cancellation Policy;Calculated host listings count
21.0;97527907;80.0;2.0;Vinateros;Moratalaz;Madrid, Spain;Other;Private room;1;1.0;1.0;1.0;Real Bed;1;0;1;2;16;46;76;166;7;10.0;10.0;9.0;10.0;flexible;2.0
140.0;4424222;100.0;6.0;Vinateros;Moratalaz;Madrid, Spain;Apartment;Entire home/apt;8;2.0;4.0;4.0;Real Bed;8;20;3;365;9;27;48;297;26;10.0;10.0;9.0;10.0;strict;5.0
70.0;50138715;;2.0;Trafalgar;Chamberí;Madrid, Spain;Condominium;Shared room;2;1.0;1.0;2.0;Real Bed;1;0;1;1125;30;60;90;365;0;;;;;flexible;2.0
45.0;30696902;100.0;15.0;San Isidro;Carabanchel;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;0;2;5;30;60;90;365;0;;;;;strict;4.0
49.0;3374080;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;3.0;Real Bed;2;20;2;1125;14;29;51;141;118;10.0;10.0;10.0;10.0;strict;1.0
597.0;745577;100.0;1.0;Yau Tsim Mong;;Tsim Sha Tsui, Hong Kong;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;150;2;90;30;57;87;362;140;10.0;9.0;10.0;10.0;moderate;1.0
20.0;93832542;100.0;2.0;Media Legua;Moratalaz;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;0;2;3;27;57;87;362;1;10.0;10.0;8.0;8.0;strict;1.0
63.0;84894376;100.0;4.0;Palacio;Centro;Madrid, Spain;Guesthouse;Private room;3;0.0;1.0;3.0;Real Bed;1;0;1;1125;14;34;60;333;0;;;;;flexible;4.0
20.0;37889820;;1.0;Delicias;Arganzuela;Madrid, Spain;Apartment;Private room;3;1.0;1.0;2.0;Real Bed;1;0;15;31;0;0;0;0;0;;;;;flexible;1.0
81.0;98458597;100.0;1.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;2;5;2;1125;7;32;54;133;21;10.0;10.0;10.0;10.0;moderate;1.0
49.0;18364470;100.0;1.0;Delicias;Arganzuela;Madrid, Spain;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;1;0;1;1125;3;3;21;283;104;10.0;9.0;9.0;10.0;moderate;1.0
26.0;57735136;90.0;1.0;Goya;Salamanca;Madrid, Spain;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;1;10;1;5;11;11;11;11;70;9.0;9.0;10.0;9.0;flexible;1.0
35.0;45419956;100.0;3.0;Ciudad Universitaria;Moncloa - Aravaca;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;35;2;1125;7;37;67;342;2;10.0;10.0;10.0;10.0;flexible;3.0
30.0;5785483;100.0;3.0;Recoletos;Salamanca;Madrid, Spain;Apartment;Private room;2;3.0;1.0;2.0;Real Bed;1;10;3;365;3;27;51;326;79;9.0;10.0;10.0;10.0;strict;3.0
30.0;52076116;100.0;1.0;Arapiles;Chamberí;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;10;1;1125;30;60;90;365;0;;;;;flexible;1.0
46.0;21450939;100.0;1.0;Ménilmontant;;Paris, France;Apartment;Entire home/apt;3;1.5;2.0;2.0;Real Bed;1;0;6;1125;0;0;1;276;1;;;;;strict;1.0
57.0;63879430;95.0;1.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;2;0;2;1125;5;13;25;135;44;10.0;10.0;10.0;10.0;moderate;1.0
250.0;49031908;100.0;2.0;Puerta Bonita;Carabanchel;Madrid, Spain;Loft;Entire home/apt;6;2.0;3.0;3.0;Real Bed;1;0;4;1125;29;59;89;89;0;;;;;strict;1.0
35.0;9941048;67.0;1.0;Rixdorf;Neukölln;Berlin, Germany;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;1;0;9;16;0;6;6;35;0;;;;;flexible;1.0
50.0;35562562;100.0;1.0;Fuente del Berro;Salamanca;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;2;1125;14;31;47;47;5;10.0;8.0;10.0;9.0;flexible;1.0
58.0;16960262;100.0;3.0;Gaztambide;Chamberí;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;5;5;1125;1;1;1;1;114;10.0;10.0;10.0;10.0;strict;3.0
100.0;99632258;100.0;2.0;Palacio;Centro;Madrid, Spain;Condominium;Entire home/apt;7;1.0;2.0;5.0;Real Bed;4;25;3;1125;9;33;62;63;21;10.0;9.0;10.0;10.0;strict;2.0
46.0;33019093;100.0;4.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;2;0;3;1125;0;2;16;254;82;9.0;9.0;10.0;9.0;moderate;4.0
81.0;10829751;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;11;3;1125;5;22;36;148;7;10.0;10.0;10.0;10.0;strict;1.0
59.0;16768541;97.0;10.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;2;15;2;1125;17;39;58;333;14;8.0;8.0;10.0;8.0;strict;2.0
35.0;41978004;100.0;3.0;Piovera;Hortaleza;Madrid, Spain;Other;Private room;1;1.0;1.0;1.0;Real Bed;1;0;2;1125;9;9;9;244;5;10.0;10.0;10.0;10.0;flexible;3.0
15.0;122348456;100.0;1.0;Amposta;San Blas - Canillejas;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;0;1;1125;12;26;56;331;0;;;;;flexible;1.0
99.0;23713958;;1.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;25;2;365;0;0;0;97;0;;;;;flexible;1.0
75.0;59928949;70.0;2.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;0;1;1125;30;60;90;365;2;;;;;flexible;2.0
33.0;106322412;;1.0;Casco Histórico de Vicálvaro;Vicálvaro;Madrid, Spain;House;Private room;1;2.0;1.0;1.0;Real Bed;1;0;1;1125;30;60;90;180;0;;;;;flexible;1.0
100.0;33493582;60.0;3.0;Downtown;;Los Angeles, CA;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;35;1;1125;0;0;0;232;12;8.0;8.0;10.0;7.0;moderate;2.0
68.0;6903368;98.0;5.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;30;2;90;11;41;71;346;28;9.0;9.0;10.0;9.0;strict;4.0
80.0;9492487;0.0;6.0;Comillas;Carabanchel;Madrid, Spain;Bed & Breakfast;Entire home/apt;7;1.0;2.0;5.0;Real Bed;2;10;2;1125;0;0;0;82;27;8.0;9.0;8.0;8.0;strict;3.0
30.0;1528801;100.0;9.0;Palacio;Centro;Madrid, Spain;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;1;8;3;15;0;0;0;0;0;;;;;moderate;9.0
39.0;34866253;100.0;1.0;Palomas;Hortaleza;Madrid, Spain;House;Entire home/apt;4;1.0;3.0;4.0;Real Bed;1;15;1;1125;6;18;48;49;25;10.0;10.0;9.0;10.0;flexible;1.0
150.0;2955415;;1.0;Lambeth;;London, United Kingdom;Apartment;Private room;2;;1.0;1.0;Real Bed;1;50;1;14;0;0;0;0;0;;;;;flexible;1.0
35.0;1009043;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;10;3;1125;20;50;80;355;39;10.0;10.0;10.0;10.0;moderate;1.0
54.0;47410479;100.0;2.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;20;1;1125;2;15;45;316;73;10.0;10.0;10.0;10.0;flexible;2.0
29.0;44205379;100.0;7.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;2;1.5;1.0;1.0;Real Bed;1;0;2;1125;8;17;17;258;47;9.0;9.0;10.0;9.0;strict;7.0
31.0;117750911;;26.0;Sol;Centro;Madrid, Spain;Apartment;Private room;1;3.0;1.0;1.0;Real Bed;1;0;7;1125;0;5;35;310;0;;;;;strict;26.0
130.0;58582092;100.0;1.0;Trafalgar;Chamberí;Madrid, Spain;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;2;15;1;1125;16;45;75;75;12;10.0;10.0;10.0;10.0;flexible;1.0
84.0;42093953;100.0;1.0;Vaugirard;;Paris, France;Apartment;Private room;2;1.0;1.0;1.0;Pull-out Sofa;1;9;2;25;19;49;79;79;28;10.0;10.0;10.0;10.0;moderate;1.0
30.0;173582;100.0;1.0;Lista;Salamanca;Madrid, Spain;Condominium;Private room;1;1.0;1.0;1.0;Real Bed;1;0;2;90;0;16;46;136;1;10.0;10.0;10.0;8.0;flexible;1.0
145.0;81945856;76.0;8.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;8;1.0;2.0;2.0;Real Bed;1;0;1;1125;5;16;29;249;1;10.0;10.0;10.0;10.0;flexible;6.0
70.0;3092424;100.0;1.0;Media Legua;Moratalaz;Madrid, Spain;Apartment;Entire home/apt;4;1.5;3.0;3.0;Real Bed;1;0;2;1125;18;36;53;320;21;10.0;9.0;8.0;9.0;moderate;1.0
29.0;7845651;100.0;2.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;1;0;2;45;13;43;73;163;32;8.0;7.0;9.0;7.0;strict;1.0
75.0;22679983;100.0;4.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;3;20;2;365;7;37;63;338;32;10.0;10.0;10.0;10.0;moderate;4.0
55.0;33587265;100.0;6.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;0.0;2.0;Real Bed;2;10;2;1125;8;20;39;307;104;9.0;9.0;10.0;9.0;strict;6.0
87.0;54310958;99.0;207.0;la Vila de Gràcia;Gràcia;Barcelona, Spain;Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;1;0;3;1125;0;0;2;2;1;8.0;8.0;10.0;8.0;strict;92.0
51.0;75745518;100.0;4.0;Embajadores;Centro;Madrid, Spain;House;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;2;1125;1;6;13;285;45;10.0;10.0;10.0;10.0;strict;4.0
110.0;6282893;100.0;15.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;2;20;3;1125;4;18;31;182;16;10.0;10.0;10.0;10.0;strict;15.0
110.0;115053570;100.0;8.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;2;15;2;1125;12;28;50;312;7;10.0;9.0;10.0;10.0;flexible;5.0
50.0;2137060;;1.0;Bellas Vistas;Tetuán;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;1;20;2;1125;13;34;64;64;0;;;;;strict;1.0
29.0;4083766;0.0;2.0;Costillares;Ciudad Lineal;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;20;2;365;0;0;0;219;2;10.0;8.0;10.0;10.0;flexible;2.0
127.0;10435742;;1.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;4;2.0;2.0;2.0;Real Bed;4;35;2;30;0;0;0;0;6;10.0;10.0;10.0;9.0;moderate;1.0
24.0;26362423;100.0;5.0;Puerta del Angel;Latina;Madrid, Spain;Bed & Breakfast;Private room;4;1.0;2.0;3.0;Real Bed;2;5;1;20;0;0;0;19;20;10.0;10.0;10.0;10.0;strict;5.0
110.0;36591599;100.0;3.0;Goya;Salamanca;Madrid, Spain;Apartment;Entire home/apt;4;3.0;2.0;3.0;Real Bed;4;10;3;1125;9;20;38;313;40;10.0;9.0;10.0;9.0;strict;2.0
25.0;5649948;100.0;2.0;Gaztambide;Chamberí;Madrid, Spain;House;Private room;1;1.0;1.0;1.0;Real Bed;1;0;6;1125;20;28;35;310;4;10.0;10.0;10.0;10.0;moderate;2.0
69.0;105024501;100.0;3.0;Recoletos;Salamanca;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;19;2;1125;11;15;43;318;6;9.0;10.0;10.0;10.0;strict;3.0
380.0;40292920;83.0;3.0;Goya;Salamanca;Madrid, Spain;Apartment;Entire home/apt;6;2.0;3.0;3.0;Real Bed;1;0;2;3;27;57;87;87;2;;;;;strict;3.0
60.0;21652728;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;1;1125;12;39;69;70;22;9.0;8.0;9.0;9.0;strict;1.0
16.0;94861656;100.0;2.0;Los Rosales;Villaverde;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;0;2;1125;13;42;66;338;18;10.0;10.0;9.0;10.0;moderate;2.0
60.0;97986949;100.0;1.0;Aluche;Latina;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;1;0;2;6;6;23;44;126;23;10.0;9.0;9.0;9.0;flexible;1.0
30.0;43603293;100.0;3.0;Delicias;Arganzuela;Madrid, Spain;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;1;10;3;1125;5;35;65;340;0;;;;;strict;3.0
45.0;81593283;100.0;2.0;Berruguete;Tetuán;Madrid, Spain;Apartment;Entire home/apt;3;1.0;2.0;3.0;Real Bed;1;0;5;30;0;0;0;249;2;10.0;10.0;10.0;9.0;flexible;2.0
60.0;23473292;100.0;1.0;Justicia;Centro;Madrid, Spain;Bed & Breakfast;Private room;2;1.0;1.0;1.0;Real Bed;1;0;1;1125;29;59;89;364;26;9.0;10.0;10.0;9.0;strict;1.0
65.0;8986611;100.0;3.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;10;2;30;6;30;60;335;10;9.0;8.0;10.0;9.0;moderate;3.0
125.0;35712072;100.0;22.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.5;2.0;3.0;Real Bed;2;20;3;1125;0;0;0;0;0;;;;;strict;13.0
30.0;5846171;100.0;4.0;Vallehermoso;Chamberí;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;0;2;30;0;21;38;313;2;10.0;10.0;10.0;10.0;moderate;2.0
120.0;8515277;91.0;1.0;Niño Jesús;Retiro;Madrid, Spain;Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;4;10;1;1125;17;47;77;352;14;10.0;9.0;10.0;10.0;flexible;1.0
25.0;39688413;75.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;5;2;1125;9;39;69;344;0;;;;;strict;1.0
19.0;72825851;60.0;1.0;Castellana;Salamanca;Madrid, Spain;Apartment;Private room;1;1.0;1.0;2.0;Real Bed;1;10;2;30;0;0;0;0;6;9.0;10.0;10.0;9.0;flexible;1.0
38.0;2189007;100.0;2.0;Embajadores;Centro;Madrid, Spain;Apartment;Shared room;2;1.0;1.0;1.0;Real Bed;1;9;1;11;0;12;33;33;0;;;;;moderate;1.0
21.0;2932927;;2.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;4;1.0;1.0;2.0;Real Bed;1;24;3;1125;0;0;0;0;14;9.0;8.0;10.0;9.0;moderate;1.0
150.0;45574079;100.0;1.0;Ciudad Universitaria;Moncloa - Aravaca;Madrid, Spain;Villa;Entire home/apt;4;1.5;3.0;4.0;Real Bed;1;0;3;90;0;0;0;188;0;;;;;moderate;1.0
62.0;1522694;100.0;5.0;Justicia;Centro;Madrid, Spain;Apartment;Private room;3;1.0;1.0;2.0;Real Bed;1;30;3;10;26;56;86;299;3;7.0;9.0;10.0;8.0;moderate;3.0
60.0;4190343;100.0;23.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;5;2;1125;10;24;44;119;67;10.0;10.0;10.0;10.0;strict;23.0
84.0;27526991;100.0;57.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;1;20;1;28;5;27;47;129;51;9.0;9.0;9.0;9.0;strict;48.0
55.0;8900162;100.0;3.0;Castellana;Salamanca;Madrid, Spain;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;1;0;5;1125;0;0;5;280;20;10.0;10.0;9.0;10.0;strict;2.0
138.0;1650712;100.0;40.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;8;2.0;3.0;5.0;Real Bed;2;20;2;1125;0;0;0;0;33;9.0;9.0;10.0;9.0;strict;40.0
19.0;65310065;100.0;2.0;Universidad;Centro;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;0;2;1125;6;7;21;22;52;9.0;9.0;10.0;9.0;strict;2.0
55.0;13053383;100.0;3.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;3;1125;6;6;16;291;93;9.0;10.0;10.0;9.0;strict;3.0
39.0;25704862;67.0;2.0;Goya;Salamanca;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;2;20;1;1125;0;0;0;0;0;;;;;flexible;1.0
299.0;54310958;99.0;207.0;la Dreta de l'Eixample;Eixample;Barcelona, Spain;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;1;0;4;1125;0;0;0;0;0;;;;;strict;92.0
25.0;32076633;100.0;2.0;Ventas;Ciudad Lineal;Madrid, Spain;Bed & Breakfast;Private room;1;1.0;1.0;1.0;Real Bed;1;0;1;1125;30;60;90;365;1;10.0;10.0;;;flexible;2.0
30.0;8316897;100.0;1.0;Estrella;Retiro;Madrid, Spain;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;1;7;1;1125;7;37;67;157;0;;;;;flexible;1.0
45.0;11172003;100.0;10.0;Almagro;Chamberí;Madrid, Spain;Bed & Breakfast;Private room;3;6.0;1.0;1.0;Real Bed;1;45;1;1125;0;0;0;96;0;;;;;strict;10.0
25.0;15258781;100.0;114.0;Embajadores;Centro;Madrid, Spain;Condominium;Private room;1;2.0;1.0;1.0;Real Bed;1;0;10;1125;0;0;24;299;0;;;;;strict;97.0
74.0;60047857;100.0;32.0;Pilar;Fuencarral - El Pardo;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;4.0;Real Bed;1;0;6;1125;0;0;0;0;0;;;;;moderate;29.0
90.0;2848177;98.0;2.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;6;2.0;3.0;3.0;Real Bed;2;10;1;1125;12;27;46;319;69;9.0;9.0;10.0;9.0;strict;1.0
115.0;4008643;100.0;3.0;El Viso;Chamartín;Madrid, Spain;Apartment;Entire home/apt;8;2.0;2.0;5.0;Real Bed;2;14;1;360;10;33;58;327;34;10.0;10.0;9.0;9.0;strict;3.0
140.0;19721522;88.0;3.0;Puerta Bonita;Carabanchel;Madrid, Spain;Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;1;0;5;21;20;50;80;355;0;;;;;flexible;2.0
45.0;16336975;;1.0;Universidad;Centro;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;15;3;1125;0;0;0;0;1;8.0;8.0;10.0;10.0;moderate;1.0
85.0;1650712;100.0;40.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;2;20;1;1125;5;18;43;312;0;;;;;flexible;40.0
35.0;42044699;100.0;3.0;Embajadores;Centro;Madrid, Spain;Apartment;Private room;2;2.0;1.0;2.0;Real Bed;1;25;1;1125;22;52;82;357;9;10.0;10.0;10.0;10.0;moderate;3.0
128.0;5500409;98.0;12.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;6;2.0;3.0;5.0;Real Bed;3;20;1;365;4;8;17;281;112;10.0;10.0;9.0;10.0;moderate;8.0
50.0;4617027;100.0;1.0;San Diego;Puente de Vallecas;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;5;3;90;0;3;8;8;3;10.0;10.0;9.0;9.0;strict;1.0
39.0;6840576;98.0;9.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;1;1125;5;30;60;60;101;10.0;9.0;9.0;9.0;strict;9.0
30.0;51423472;;1.0;Reuilly;;Paris, France;Bed & Breakfast;Private room;1;1.0;1.0;1.0;Real Bed;1;0;1;1;0;0;0;0;1;4.0;8.0;10.0;10.0;flexible;1.0
25.0;65905400;;1.0;San Isidro;Carabanchel;Madrid, Spain;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;1;0;1;1125;0;0;0;0;1;10.0;10.0;10.0;10.0;strict;1.0
45.0;6072314;100.0;8.0;Palacio;Centro;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;2;20;2;1125;12;42;72;347;35;8.0;9.0;9.0;8.0;flexible;7.0
54.0;49636760;100.0;7.0;Numancia;Puente de Vallecas;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;1;0;3;1125;9;30;60;335;6;9.0;10.0;7.0;8.0;strict;7.0
87.0;57035913;97.0;2.0;Justicia;Centro;Madrid, Spain;Apartment;Entire home/apt;5;1.0;2.0;3.0;Real Bed;3;8;2;1125;11;40;48;138;47;9.0;10.0;9.0;9.0;moderate;2.0
95.0;7567180;100.0;1.0;Capitol Hill, Lincoln Park;;Washington, DC;House;Entire home/apt;4;1.0;1.0;1.0;Real Bed;1;0;1;120;6;20;46;136;208;10.0;10.0;10.0;10.0;moderate;1.0
55.0;25529942;100.0;1.0;la Vila de Gràcia;Gràcia;Barcelona, Spain;Apartment;Entire home/apt;4;1.0;2.0;2.0;Real Bed;2;7;6;1125;0;2;20;259;12;10.0;10.0;10.0;10.0;strict;1.0
35.0;48255117;100.0;1.0;Chopera;Arganzuela;Madrid, Spain;Apartment;Private room;2;2.0;1.0;1.0;Real Bed;1;0;2;10;5;18;41;41;50;10.0;10.0;10.0;10.0;moderate;1.0
140.0;48874758;100.0;3.0;Sol;Centro;Madrid, Spain;Apartment;Entire home/apt;5;2.0;3.0;4.0;Real Bed;5;0;3;1125;3;3;15;259;71;10.0;10.0;10.0;10.0;strict;3.0
42.0;5542111;100.0;46.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;2;0;1;20;4;16;34;304;29;9.0;9.0;9.0;8.0;strict;46.0
22.0;40564496;;1.0;Prosperidad;Chamartín;Madrid, Spain;Apartment;Private room;1;1.5;1.0;1.0;Real Bed;1;0;1;1125;0;0;0;0;3;10.0;9.0;10.0;9.0;flexible;1.0
50.0;25020076;;1.0;Palacio;Centro;Madrid, Spain;Condominium;Private room;2;2.0;1.0;1.0;Real Bed;1;25;2;4;30;60;90;365;0;;;;;flexible;1.0
46.0;25291318;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;0.0;1.0;Real Bed;1;0;2;1125;2;3;8;9;46;10.0;10.0;10.0;10.0;strict;1.0
90.0;121825815;100.0;2.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;2;15;2;1125;3;17;31;263;3;10.0;10.0;10.0;9.0;flexible;2.0
192.0;15819228;100.0;27.0;Palacio;Centro;Madrid, Spain;Condominium;Entire home/apt;5;3.0;3.0;3.0;Real Bed;2;12;3;1125;7;16;19;59;2;9.0;9.0;10.0;7.0;strict;3.0
35.0;100691944;86.0;2.0;Sol;Centro;Madrid, Spain;Bed & Breakfast;Private room;2;1.0;1.0;1.0;Real Bed;1;25;1;3;0;0;0;0;0;;;;;strict;2.0
69.0;50590610;100.0;1.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.0;2.0;3.0;Real Bed;2;10;1;90;6;20;35;109;80;9.0;10.0;10.0;9.0;flexible;1.0
23.0;20835508;94.0;10.0;Chopera;Arganzuela;Madrid, Spain;Apartment;Private room;2;1.0;1.0;2.0;Real Bed;1;5;1;1125;10;24;47;137;65;9.0;9.0;9.0;9.0;moderate;10.0
60.0;92978939;100.0;2.0;Universidad;Centro;Madrid, Spain;Apartment;Entire home/apt;2;1.0;1.0;1.0;Real Bed;1;0;2;1125;10;40;64;283;0;;;;;strict;2.0
12.0;44861669;100.0;6.0;Los Rosales;Villaverde;Madrid, Spain;Dorm;Shared room;2;1.5;1.0;2.0;Real Bed;1;10;1;1125;16;41;66;242;41;9.0;9.0;8.0;9.0;strict;6.0
80.0;335685;100.0;9.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;2.0;3.0;Real Bed;2;10;3;1125;10;26;49;324;28;9.0;10.0;10.0;9.0;moderate;8.0
49.0;41697374;100.0;1.0;Embajadores;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;3.0;Real Bed;3;0;2;1125;7;19;36;36;84;10.0;10.0;10.0;10.0;strict;1.0
100.0;8305342;100.0;4.0;Adelfas;Retiro;Madrid, Spain;Apartment;Entire home/apt;8;2.0;4.0;6.0;Real Bed;2;20;3;1125;0;0;14;283;0;;;;;flexible;3.0
27.0;106809182;100.0;2.0;Cortes;Centro;Madrid, Spain;Apartment;Private room;2;2.0;3.0;4.0;Real Bed;1;5;1;1125;0;3;9;245;26;10.0;10.0;10.0;10.0;strict;2.0
35.0;5227995;0.0;2.0;Rios Rosas;Chamberí;Madrid, Spain;Apartment;Private room;1;0.0;1.0;1.0;Real Bed;1;0;3;120;0;0;0;0;0;;;;;strict;2.0
15.0;96189281;100.0;1.0;Opañel;Carabanchel;Madrid, Spain;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;1;5;1;31;17;23;47;47;0;;;;;moderate;1.0
54.0;513331;94.0;4.0;Hispanoamérica;Chamartín;Madrid, Spain;Loft;Entire home/apt;4;1.0;1.0;3.0;Real Bed;1;10;3;330;0;5;35;310;15;8.0;9.0;9.0;7.0;strict;4.0
94.0;54310958;99.0;207.0;la Dreta de l'Eixample;Eixample;Barcelona, Spain;Apartment;Entire home/apt;6;1.0;6.0;3.0;Real Bed;1;0;2;1125;0;0;0;0;1;2.0;2.0;4.0;2.0;strict;92.0
27.0;2891316;100.0;2.0;Palos de Moguer;Arganzuela;Madrid, Spain;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;1;0;1;1125;0;0;4;279;20;10.0;10.0;10.0;10.0;flexible;2.0
60.0;3528174;100.0;8.0;Cortes;Centro;Madrid, Spain;Apartment;Entire home/apt;6;1.0;2.0;5.0;Real Bed;2;30;2;1125;0;3;23;276;12;9.0;9.0;10.0;9.0;strict;8.0
70.0;2146017;100.0;1.0;Palacio;Centro;Madrid, Spain;Apartment;Entire home/apt;4;1.0;1.0;1.0;Real Bed;2;8;4;1125;1;1;10;13;79;10.0;10.0;10.0;9.0;flexible;1.0
